,tweet_id,sentiment,text
565,2.65487378288898e+17,positive,"""[someone] Hey Catelynn, this is my 1st Tweet ever &amp; i just wanted 2 say i think you &amp; Tyler r awesome. you guys would love my boys.. :)"""
566,2.01170312388297e+17,positive,"""When a child comes to the World, he makes his 1st landing in the arms of a #Nurse let us wish all of them a 'Very Happy Nurses Day'"""
567,2.77693929166631e+17,positive,[someone] 'Omigod you guys' has been stuck in my head since I seen the show on Wednesday!! Super catchy :D
568,2.56063890830553e+17,negative,"""No, Danny Elfman. No you may not."""
569,1.96171067717456e+17,positive,- LMAO @ Antonio Carluccio and Gennaro Contaldo wanting some chocolate mousse cake on Saturday kitchen haha. They really want some.
570,2.81567765201044e+17,positive,Who wants to go with me to see Nekromantix this Friday?
571,2.38557845359039e+17,neutral,[someone] AND you were played on Styled To Rock on Tuesday night :-)x
572,2.06517593366999e+17,positive,Hungry? 15% off your bill if you show your membership badge &amp; Phoenix Comicon program at Majerle's Bar &amp; Grill - 2nd St. and Washington ~SM
573,2.1780249570195e+17,positive,I love it! June 13th is officially Matt Cain Day in San Francisco! #SFGiants #BeatLA
574,2.51129165791781e+17,positive,So excited for Jonathan Kozol tomorrow I cannot even stand it.
575,2.69158726349509e+17,negative,Rubbish day not helped by helpful academic who says I have rendered my unborn baby irreparably stupid by having a glass of wine on Sat nights
576,2.43427510287733e+17,positive,"""[someone] yup but got to be at trinity next tuesday to enrole, wednesday is a good day to brake the week"""
577,2.79037009987764e+17,neutral,"""[someone] oh, I like some Jovi. Just nothing since 'These Days' or the Sept. 11th benefit. Blaze of Glory is my jam."""
578,2.38747228628464e+17,positive,Catching up with #Accused #SeanBean Jimmy McGovern is one of the best writers on TV today! Part 2 tomorrow with Anne-Marie Duff. cannot wait!
579,2.74008365015912e+17,neutral,Going to be an hour away from [someone] tomorrow in Interlaken .. what is the chance I can get tickets to Biels home game friday night?
580,2.48562816603267e+17,neutral,Shiver Me Timbers! The answer to our trivia: International Talk Like a Pirate Day! it is the 10th anniversary of the worldwide celebration!
581,2.17804120847942e+17,positive,Aww! Matt Cain just given a key to the city &amp; a proclamation of June 13th as Matt Cain Day in SF for his perfect game. Yay Matty! #MattCain
582,2.43591701757841e+17,neutral,Boots Electric (Jesse Hughes from Eagles of Death Metal's band added at last minute to the show tomorrow night! Thur. 9/6 Doors @ 9pm. $5
583,2.08667158585156e+17,positive,"""for those who may not know, Rock I am Park streaming Metallicas set live right now..! """"""""One"""""""" just finished! -Randy!"
584,2.61685090512433e+17,positive,well I am excited for tomorrow's HOT JAM with Suzanne show from 11-1 I have learned its a great thing to have...
585,2.74618292264645e+17,positive,CODDYY!!!! I am coming to see you at the Kirby center in Wilkes-Barre on December 9th! :) [someone]
586,2.73803344093512e+17,positive,WACKY WEDNESDAY on Threshold. I have a feeling all sorts of awesome stuff is going to happen today on Threshold....
587,2.62169150259089e+17,positive,"""Nice piece about [someone] in tomorrow's Scotland on Sunday, pegged to his new stage production of The Ladykillers. Man gives good quotage."""
588,2.39247852700852e+17,positive,But excited for the scramble at knollwood tomorrow morning. Going to tear the west course up
589,2.29350646967566e+17,positive,cannot believe that just in March I was judging PawSox Idol with Miss MA teen [someone]. Tonight she is competing for Miss teen USA! #goodluck
590,2.55332955067662e+17,positive,"""Ladies and Gents, come get your pictures taken FRIDAY and SAT Nights @ the Penthouse on Livernois!! New Backdrops coming soon!!"""
591,2.43936536775782e+17,neutral,just a thursday. #monstertruckrally #firsttimeforeverything [someone] @ Pomona Fairplex
592,2.18353395604533e+17,positive,DSQ Band will open for Air Supply July 29th at Winspear Opera House!!! Come see our first concert with the full...
593,2.65879264619016e+17,positive,"""Any of you wanting fab fun childcare for your little ones in Haltwhistle, get along to Little Star on Thursday..."
594,2.64514822765412e+17,negative,I do not work til monday but no one is fucking with me sooooo ill be on some De La Soul JUST ME MYSELF N I
595,2.77496340613829e+17,positive,"""Watched """"""""The Ladykillers"""""""" this afternoon. The perfect film for Saturday afternoon. Or any other time of the week."""
596,2.69369164194529e+17,negative,De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday [someone] #NYinHK
597,2.39028097121403e+17,positive,"""anyone interested in a couple of tickets for Runrig tomorrow at the Northern Meeting Park, Inverness?"""
598,2.30668484927975e+17,neutral,[someone] 4th OAR concert of 2012 tonight at Art Park! 2 ladies want hooked up with VIP &amp; a HEY GIRL! Traveled from Philly 4 this!
599,2.24784851943952e+17,positive,miketindall13 hope all the boys with a Glaws connection in the Barbarians squad get to play Tuesday
600,2.29048349402219e+17,neutral,USA coming up...last time this many Americans were in London the 8th Air Force started the Baby Boom.
601,2.46354879164056e+17,positive,Jimmy McGovern's 'Hillsborough' airing again this Sunday on ITV3 for anyone that might want to see it.
602,2.33643830392521e+17,neutral,anybody trying to go to Summersville with [someone] [someone] and myself tomorrow?
603,2.46567452023087e+17,positive,Good luck to [someone] and the IT team climbing Mount Snowdon tomorrow for Bristol based charity Paul's Place. Send a picture from the top
604,2.31734756558115e+17,neutral,"""I am going to Nekromantix at HiFi in Sydney, Australia - Oct 5"
605,2.45320812360528e+17,positive,I graduate in November with my bachelors degree. I think my present to myself is tickets to Phoenix Comicon and San Diego Comicon
606,2.41279311099859e+17,neutral,"""9 to 5 will be premiering at the Art Park Players October 12, 13, 14, 19, 20, 21, 26, 27 2012 call 281-794-2448 for more information"""
607,2.36579350110147e+17,positive,"""Wondering what you made of 1st episode of Jimmy McGovern's 2nd series of 'Accused'? In my view, Sean Bean good but Stephen Graham excellent."""
608,2.80606795813241e+17,neutral,"""Pattaya Mail: SONGKHLA, Dec 16 - Hotels in Hat Yai, the business center of this southern province, have been ful..."
609,2.57307348371132e+17,neutral,Starting off my sunday with Resident evil operation raccoon city
610,2.72263022465151e+17,negative,Damn i just gave her a reason to ground me 4 da whole festve season... Omigod will not evn go ta my pensdown on mon:( shidd!
611,2.48494301514965e+17,positive,"""The Rum Runners will be performing on Saturday, September 29th... you do not want to miss this Jerry Garcia..."
612,2.43574451642458e+17,neutral,Tomorrow for Splash Dance we have Digitalism [someone] going to be Wet &amp; Wild...
613,2.08473345342185e+17,neutral,Oliver's Harem: So we had this joke on Friday of Phoenix Comicon that Oliver had his own little harem with all t...
614,2.46733759519523e+17,positive,"""Good luck and lots of energy to [someone], who is competing in the Ironman Wales this Sunday!! Come on Chris!"""
615,2.64423602227647e+17,positive,"""Thanks, Lyndsey ...hairstrks sometimes red, sometimes pink! [someone] we are going to see The Ladykillers in Nott'ham tomorrow!!"""
616,2.4887038331757e+17,neutral,I was just reminded by [someone] that tomorrow is International Talk Like A Pirate Day.
617,2.63881146310459e+17,positive,"""[someone] Try to get the 13th anniversary one! it is the best one, and it has two discs. :Db The second disc is covers and Danny Elfman."""
618,2.54723593013953e+17,positive,[someone] Raccoon City and this one are pretty much the same but it is a big step up from the 5th. So fun!
619,2.60534108915134e+17,positive,[someone] it was awesome. OHHHHHH we won 1st place by just doing that oldschool weird :3 Danny Elfman style :P
620,2.42755217949618e+17,positive,Who wants to go with me to see Liza in November at the Kirby center???? it is Liza. Fucking. Minnelli.
621,2.34766009494557e+17,neutral,Is anyone else going to see Sheryl Crow at Art Park on Tuesday?
622,2.67356999916851e+17,positive,"""Big day Sunday - Christchurch Park at 1045am for the Remembrance Service - We will remember, Ipswich will remember"""
623,2.23245701990195e+17,neutral,"""[someone] yes, I am going out in Port Credit tomorrow. Maybe Toronto on Friday night and then The Kee on Saturday. I am staying in Port Credit."""
624,2.35846687933997e+17,positive,"""Join us at Main Library, 12 p.m. on Monday, 8/20 for the 2012 Kiwanis Corporate Regatta. Lunch is $5, helps support Summer Reading Club."""
625,2.4224647073511e+17,positive,"""Six Sentence Sunday - """"""""Blaze of Glory"""""""" - and it is FREE!"
626,2.58675450153411e+17,positive,We have a busy Saturday coming up at Knollwood! Our experts will be on hand to help you find the perfect academy...
627,2.64806965677531e+17,positive,I love giving out Halloween Candy and seeing happy neighborhood kids even if it is Nov 3. #Sandy
628,2.79960686950498e+17,positive,Good way to start the day. #NowPlaying How to See The Sun Rise by Ben Sollee on #Spotify
629,2.05875841291387e+17,positive,"""Copper River salmon, quinoa, roasted beets, and #thebigsalad. Thursday is the new Saturday."""
630,2.35071664231178e+17,positive,Anyone interested in camping tonight on the New River and swimming at Summersville tomorrow?
631,2.3298817371263e+17,positive,Next Friday the 9-12 year olds get to make a gnome house in Reading Club. How cool!!!
632,2.25345334921007e+17,positive,[someone] is such an encourager! Loved the conversation on the way home from Barbarians! Ready to action tomorrow!!
633,2.847583576996e+17,positive,Jiujitsu tomorrow - then ufc 155 - it is going to be a great day I can already tell
634,2.39905100284428e+17,negative,"""[someone] Hilarious. Give the doping convictions, the '99 Maillot Jaune devolves to the kid to who was 17th at the '99 Tour l'Avenir"""
635,2.62638959216165e+17,neutral,Paloma Faith may not have a Brit but she has to be a shoe in for the Chelsea Flower Show #scd
636,2.81353734318072e+17,positive,I am Predicting a Baby Boom in September - for those that are throwing caution to the wind and going to out with a bang on Thursday Night.
637,2.68413043438924e+17,neutral,"""Check out RNDM (Jeff Ament of Pearl Jam, Joseph Arthur &amp; Richard Stuverud) this Sunday at the Fox Theatre in Boulder."
638,1.98231686331384e+17,neutral,"""One more game and [someone] are toast from the playoffs as [someone] beat New York 87-70 at MSG to lead series 3-0, Game 4 on ABC Sunday."""
639,2.60592506201326e+17,positive,I been a GIANTS fan since the Kenny Lofton's 1st year in San Fran... I am proud of that ball club
640,1.99529867044323e+17,neutral,Antonio Carluccio is the latest celeb chef to try his hand at an Italian eatery in Liverpool. Our 1st impressions...
641,2.49016014220689e+17,positive,"""The first Hickman Reading Club meeting is Thursday, September 27 from 3:00 to 4:00. See you there! :)"""
642,2.51835769105302e+17,neutral,Want to win tix to see Ben Sollee for tomorrow night at the Peel? Email Sadie[someone].com for you shot at tix.
643,2.48384105312576e+17,neutral,Our Rock Star speakers for the Sept 27th [someone] in Grand Bend are [someone] [someone] [someone] [someone] [someone]
644,2.06484659633263e+17,positive,"""[someone] well thanks and that is cool, if you are in Ohio June 2nd you should come to my show at Heart and Sole"""
645,2.77402294549611e+17,positive,The Ladykillers has just come on...that is all plans for Saturday afternoon cancelled then
646,2.18813946457633e+17,neutral,Come to the Gin Mill for July 4th! Food &amp; drink specials all week!...
647,2.08293017143083e+17,negative,The 80yr old woman arrested for streaking at the Chelsea Flower Show had on 1st prize in the Dried Bush Arrangement.
648,2.00061934932984e+17,positive,Copper River Salmon season starts May 15th! we are hoping to have fish on the 17th. Want a great recipe for...
649,2.46768194122023e+17,positive,"""Meet and Greet tonight at Hartigan's Irish Pub and Restaurant. Welcome to Charlotte, Barbarians and Blockade! Ready for tomorrow?!"""
650,2.72399682033046e+17,neutral,Sunday Brunch: Thanksgiving Leftovers Eggs Benedict: Editor's note: Each Saturday morning we bring you a Sunday ...
651,1.99479996002218e+17,neutral,"""[someone] tactical switch, vermalen midfield and song defence. Need steel to the silk of midfield and vermalen is our 3rd top scorer!"""
